Bot,TP_mult,SL_mult,TP_pct,SL_pct,Leverage,PF,Return,MDD,WR,Sharpe,Trades,AvgHold_d
meanrevert_hybrid,1.0,1.0,6.0,3.0,15,2.59,13085.5,-50.2,59.0,1.13,849,1.1
meanrevert_hybrid,1.0,1.0,6.0,3.0,20,2.59,17502.7,-61.7,59.0,1.01,849,1.1
meanrevert_hybrid,1.0,1.2,6.0,3.6,3,2.24,2194.1,-31.8,59.4,1.23,843,1.1
meanrevert_hybrid,1.0,1.2,6.0,3.6,5,2.23,3769.2,-52.7,59.4,1.07,843,1.1
meanrevert_hybrid,1.0,1.2,6.0,3.6,7,2.22,5345.3,-53.3,59.4,1.1,843,1.1
meanrevert_hybrid,1.0,1.2,6.0,3.6,10,2.22,7705.5,-55.0,59.4,1.12,843,1.1
meanrevert_hybrid,1.0,1.2,6.0,3.6,15,2.22,11650.4,-63.5,59.4,1.09,843,1.1
meanrevert_hybrid,1.0,1.2,6.0,3.6,20,2.22,15590.8,-67.3,59.4,1.02,843,1.1
meanrevert_hybrid,1.0,1.4,6.0,4.2,3,1.97,1931.7,-31.8,59.9,1.16,838,1.1
meanrevert_hybrid,1.0,1.4,6.0,4.2,5,1.96,3327.7,-52.7,59.9,1.04,838,1.1
meanrevert_hybrid,1.0,1.4,6.0,4.2,7,1.96,4734.1,-59.3,59.9,1.03,838,1.1
meanrevert_hybrid,1.0,1.4,6.0,4.2,10,1.96,6825.5,-58.7,59.9,1.07,838,1.1
meanrevert_hybrid,1.0,1.4,6.0,4.2,15,1.95,10314.7,-75.6,59.9,1.06,838,1.1
meanrevert_hybrid,1.0,1.4,6.0,4.2,20,1.95,13816.0,-83.7,59.9,0.99,838,1.1
meanrevert_hybrid,1.2,0.6,7.2,1.8,3,4.01,3397.4,-31.5,53.6,1.5,851,1.1
meanrevert_hybrid,1.2,0.6,7.2,1.8,5,4.0,5774.7,-31.8,53.6,1.48,851,1.1
meanrevert_hybrid,1.2,0.6,7.2,1.8,7,3.99,8153.0,-31.2,53.6,1.42,851,1.1
meanrevert_hybrid,1.2,0.6,7.2,1.8,10,4.0,11718.8,-33.5,53.6,1.37,851,1.1
meanrevert_hybrid,1.2,0.6,7.2,1.8,15,4.01,17661.4,-46.7,53.6,1.21,851,1.1
meanrevert_hybrid,1.2,0.6,7.2,1.8,20,4.01,23599.0,-57.9,53.6,1.0,851,1.1
meanrevert_hybrid,1.2,0.8,7.2,2.4,3,3.19,3107.1,-31.5,54.3,1.43,845,1.1
meanrevert_hybrid,1.2,0.8,7.2,2.4,5,3.18,5291.0,-36.5,54.3,1.38,845,1.1
meanrevert_hybrid,1.2,0.8,7.2,2.4,7,3.17,7474.8,-35.1,54.3,1.34,845,1.1
meanrevert_hybrid,1.2,0.8,7.2,2.4,10,3.17,10754.1,-35.1,54.3,1.31,845,1.1
meanrevert_hybrid,1.2,0.8,7.2,2.4,15,3.18,16213.6,-47.2,54.3,1.18,845,1.1
meanrevert_hybrid,1.2,0.8,7.2,2.4,20,3.18,21667.5,-58.6,54.3,1.0,845,1.1
meanrevert_hybrid,1.2,1.0,7.2,3.0,3,2.66,2810.0,-31.5,54.9,1.37,840,1.1
meanrevert_hybrid,1.2,1.0,7.2,3.0,5,2.65,4801.5,-40.7,54.9,1.28,840,1.1
meanrevert_hybrid,1.2,1.0,7.2,3.0,7,2.64,6788.5,-39.0,54.9,1.27,840,1.1
meanrevert_hybrid,1.2,1.0,7.2,3.0,10,2.64,9775.4,-43.2,54.9,1.24,840,1.1
meanrevert_hybrid,1.2,1.0,7.2,3.0,15,2.64,14747.9,-50.2,54.9,1.15,840,1.1
meanrevert_hybrid,1.2,1.0,7.2,3.0,20,2.65,19706.3,-61.7,54.9,1.0,840,1.1
meanrevert_hybrid,1.2,1.2,7.2,3.6,3,2.32,2551.5,-31.5,55.7,1.31,835,1.1
meanrevert_hybrid,1.2,1.2,7.2,3.6,5,2.3,4366.4,-50.2,55.7,1.14,835,1.1
meanrevert_hybrid,1.2,1.2,7.2,3.6,7,2.3,6183.1,-47.3,55.7,1.18,835,1.1
meanrevert_hybrid,1.2,1.2,7.2,3.6,10,2.29,8907.4,-51.2,55.7,1.16,835,1.1
meanrevert_hybrid,1.2,1.2,7.2,3.6,15,2.3,13448.9,-53.4,55.7,1.12,835,1.1
meanrevert_hybrid,1.2,1.2,7.2,3.6,20,2.3,17992.9,-65.2,55.7,1.01,835,1.1
meanrevert_hybrid,1.2,1.4,7.2,4.2,3,2.06,2293.6,-31.5,56.4,1.25,828,1.1
meanrevert_hybrid,1.2,1.4,7.2,4.2,5,2.05,3940.4,-52.3,56.4,1.08,828,1.1
meanrevert_hybrid,1.2,1.4,7.2,4.2,7,2.05,5589.5,-52.3,56.4,1.11,828,1.1
meanrevert_hybrid,1.2,1.4,7.2,4.2,10,2.04,8043.8,-55.9,56.4,1.12,828,1.1
meanrevert_hybrid,1.2,1.4,7.2,4.2,15,2.04,12171.3,-66.9,56.4,1.08,828,1.1
meanrevert_hybrid,1.2,1.4,7.2,4.2,20,2.04,16270.9,-68.6,56.4,1.03,828,1.1
meanrevert_hybrid,1.4,0.6,8.4,1.8,3,4.0,3644.2,-31.2,49.4,1.54,846,1.1
meanrevert_hybrid,1.4,0.6,8.4,1.8,5,3.98,6184.8,-34.2,49.4,1.48,846,1.1
meanrevert_hybrid,1.4,0.6,8.4,1.8,7,3.97,8724.9,-33.0,49.4,1.42,846,1.1
meanrevert_hybrid,1.4,0.6,8.4,1.8,10,3.98,12537.1,-40.0,49.4,1.36,846,1.1
meanrevert_hybrid,1.4,0.6,8.4,1.8,15,3.98,18884.5,-56.4,49.4,1.2,846,1.1
meanrevert_hybrid,1.4,0.6,8.4,1.8,20,3.99,25223.3,-70.4,49.4,1.0,846,1.1
meanrevert_hybrid,1.4,0.8,8.4,2.4,3,3.2,3341.0,-31.2,50.3,1.47,837,1.1
meanrevert_hybrid,1.4,0.8,8.4,2.4,5,3.18,5679.9,-40.8,50.3,1.35,837,1.1
meanrevert_hybrid,1.4,0.8,8.4,2.4,7,3.17,8017.7,-39.1,50.3,1.33,837,1.1
meanrevert_hybrid,1.4,0.8,8.4,2.4,10,3.18,11529.8,-44.0,50.3,1.29,837,1.1
meanrevert_hybrid,1.4,0.8,8.4,2.4,15,3.18,17365.9,-60.9,50.3,1.16,837,1.1
meanrevert_hybrid,1.4,0.8,8.4,2.4,20,3.18,23203.3,-74.5,50.3,1.0,837,1.1
meanrevert_hybrid,1.4,1.0,8.4,3.0,3,2.66,3015.4,-31.2,50.8,1.41,833,1.1
meanrevert_hybrid,1.4,1.0,8.4,3.0,5,2.64,5137.5,-48.0,50.8,1.21,833,1.1
meanrevert_hybrid,1.4,1.0,8.4,3.0,7,2.64,7263.0,-45.2,50.8,1.24,833,1.1
meanrevert_hybrid,1.4,1.0,8.4,3.0,10,2.63,10449.0,-51.3,50.8,1.2,833,1.1
meanrevert_hybrid,1.4,1.0,8.4,3.0,15,2.64,15746.8,-66.6,50.8,1.13,833,1.1
meanrevert_hybrid,1.4,1.0,8.4,3.0,20,2.63,21030.6,-79.5,50.8,1.01,833,1.1
meanrevert_hybrid,1.4,1.2,8.4,3.6,3,2.31,2726.2,-32.1,51.4,1.35,828,1.2
meanrevert_hybrid,1.4,1.2,8.4,3.6,5,2.3,4653.3,-53.3,51.4,1.12,828,1.2
meanrevert_hybrid,1.4,1.2,8.4,3.6,7,2.29,6579.7,-60.9,51.4,1.07,828,1.2
meanrevert_hybrid,1.4,1.2,8.4,3.6,10,2.28,9471.2,-57.4,51.4,1.11,828,1.2
meanrevert_hybrid,1.4,1.2,8.4,3.6,15,2.28,14295.5,-71.8,51.4,1.07,828,1.2
meanrevert_hybrid,1.4,1.2,8.4,3.6,20,2.28,19092.2,-83.8,51.4,1.02,828,1.2
meanrevert_hybrid,1.4,1.4,8.4,4.2,3,2.06,2472.0,-32.9,52.4,1.29,818,1.2
meanrevert_hybrid,1.4,1.4,8.4,4.2,5,2.06,4233.5,-54.3,52.4,1.09,818,1.2
meanrevert_hybrid,1.4,1.4,8.4,4.2,7,2.05,5992.2,-67.0,52.4,0.99,818,1.2
meanrevert_hybrid,1.4,1.4,8.4,4.2,10,2.05,8623.0,-63.9,52.4,1.06,818,1.2
meanrevert_hybrid,1.4,1.4,8.4,4.2,15,2.04,13012.2,-74.7,52.4,1.06,818,1.2
meanrevert_hybrid,1.4,1.4,8.4,4.2,20,2.04,17389.1,-85.8,52.4,0.97,818,1.2
meanrevert_adaptive,0.6,0.6,3.6,1.8,3,3.5,1880.6,-32.5,67.7,1.16,838,1.0
meanrevert_adaptive,0.6,0.6,3.6,1.8,5,3.5,3246.5,-50.8,67.7,1.07,838,1.0
meanrevert_adaptive,0.6,0.6,3.6,1.8,7,3.51,4611.7,-48.3,67.7,1.11,838,1.0
meanrevert_adaptive,0.6,0.6,3.6,1.8,10,3.5,6658.3,-48.2,67.7,1.11,838,1.0
meanrevert_adaptive,0.6,0.6,3.6,1.8,15,3.51,10074.5,-51.9,67.7,1.09,838,1.0
meanrevert_adaptive,0.6,0.6,3.6,1.8,20,3.52,13488.6,-58.1,67.7,1.02,838,1.0
meanrevert_adaptive,0.6,0.8,3.6,2.4,3,2.7,1635.4,-32.5,67.7,1.09,838,1.0
meanrevert_adaptive,0.6,0.8,3.6,2.4,5,2.7,2837.9,-53.5,67.7,1.01,838,1.0
meanrevert_adaptive,0.6,0.8,3.6,2.4,7,2.7,4040.0,-54.8,67.7,1.04,838,1.0
meanrevert_adaptive,0.6,0.8,3.6,2.4,10,2.7,5839.6,-52.8,67.7,1.07,838,1.0
meanrevert_adaptive,0.6,0.8,3.6,2.4,15,2.7,8848.7,-63.8,67.7,1.06,838,1.0
meanrevert_adaptive,0.6,0.8,3.6,2.4,20,2.71,11856.5,-61.4,67.7,1.02,838,1.0
meanrevert_adaptive,0.6,1.0,3.6,3.0,3,2.24,1420.0,-32.5,68.1,1.03,836,1.0
meanrevert_adaptive,0.6,1.0,3.6,3.0,5,2.24,2478.2,-53.5,68.1,0.98,836,1.0
meanrevert_adaptive,0.6,1.0,3.6,3.0,7,2.24,3537.0,-63.3,68.1,0.96,836,1.0
meanrevert_adaptive,0.6,1.0,3.6,3.0,10,2.24,5121.5,-60.6,68.1,1.02,836,1.0
meanrevert_adaptive,0.6,1.0,3.6,3.0,15,2.24,7758.2,-70.8,68.1,1.03,836,1.0
meanrevert_adaptive,0.6,1.0,3.6,3.0,20,2.24,10410.7,-76.6,68.1,1.02,836,1.0
meanrevert_adaptive,0.6,1.2,3.6,3.6,3,1.91,1193.0,-32.5,68.3,0.96,833,1.0
meanrevert_adaptive,0.6,1.2,3.6,3.6,5,1.91,2102.2,-53.5,68.3,0.95,833,1.0
meanrevert_adaptive,0.6,1.2,3.6,3.6,7,1.91,3010.4,-74.0,68.3,0.86,833,1.0
meanrevert_adaptive,0.6,1.2,3.6,3.6,10,1.91,4371.0,-71.7,68.3,0.94,833,1.0
meanrevert_adaptive,0.6,1.2,3.6,3.6,15,1.91,6621.2,-74.7,68.3,1.02,833,1.0
meanrevert_adaptive,0.6,1.2,3.6,3.6,20,1.91,8871.3,-87.3,68.3,1.0,833,1.0
meanrevert_adaptive,0.6,1.4,3.6,4.2,3,1.66,966.2,-32.5,68.5,0.89,831,1.0
meanrevert_adaptive,0.6,1.4,3.6,4.2,5,1.66,1723.5,-53.5,68.5,0.92,831,1.0
meanrevert_adaptive,0.6,1.4,3.6,4.2,7,1.65,2479.3,-74.0,68.5,0.87,831,1.0
meanrevert_adaptive,0.6,1.4,3.6,4.2,10,1.66,3617.0,-83.2,68.5,0.82,831,1.0
meanrevert_adaptive,0.6,1.4,3.6,4.2,15,1.66,5495.0,-80.8,68.5,0.95,831,1.0
meanrevert_adaptive,0.6,1.4,3.6,4.2,20,1.66,7358.8,-89.5,68.5,1.01,831,1.0
meanrevert_adaptive,0.8,0.6,4.8,1.8,3,4.0,2575.2,-32.2,63.9,1.35,834,1.0
meanrevert_adaptive,0.8,0.6,4.8,1.8,5,4.01,4404.2,-36.2,63.9,1.33,834,1.0
meanrevert_adaptive,0.8,0.6,4.8,1.8,7,4.01,6232.4,-34.9,63.9,1.31,834,1.0
meanrevert_adaptive,0.8,0.6,4.8,1.8,10,4.02,8977.7,-35.9,63.9,1.28,834,1.0
meanrevert_adaptive,0.8,0.6,4.8,1.8,15,4.03,13545.8,-41.6,63.9,1.18,834,1.0
meanrevert_adaptive,0.8,0.6,4.8,1.8,20,4.04,18113.3,-55.3,63.9,1.01,834,1.0
meanrevert_adaptive,0.8,0.8,4.8,2.4,3,3.13,2326.1,-32.2,64.3,1.29,831,1.0
meanrevert_adaptive,0.8,0.8,4.8,2.4,5,3.14,3989.3,-40.2,64.3,1.25,831,1.0
meanrevert_adaptive,0.8,0.8,4.8,2.4,7,3.14,5650.8,-38.6,64.3,1.25,831,1.0
meanrevert_adaptive,0.8,0.8,4.8,2.4,10,3.14,8147.8,-42.8,64.3,1.22,831,1.0
meanrevert_adaptive,0.8,0.8,4.8,2.4,15,3.15,12300.6,-41.8,64.3,1.15,831,1.0
meanrevert_adaptive,0.8,0.8,4.8,2.4,20,3.16,16450.8,-55.3,64.3,1.0,831,1.0
meanrevert_adaptive,0.8,1.0,4.8,3.0,3,2.59,2090.3,-32.2,64.7,1.23,829,1.0
meanrevert_adaptive,0.8,1.0,4.8,3.0,5,2.6,3596.0,-45.3,64.7,1.15,829,1.0
meanrevert_adaptive,0.8,1.0,4.8,3.0,7,2.6,5101.1,-43.2,64.7,1.18,829,1.0
meanrevert_adaptive,0.8,1.0,4.8,3.0,10,2.6,7361.4,-50.5,64.7,1.16,829,1.0
meanrevert_adaptive,0.8,1.0,4.8,3.0,15,2.61,11123.1,-48.9,64.7,1.11,829,1.0
meanrevert_adaptive,0.8,1.0,4.8,3.0,20,2.61,14878.2,-57.6,64.7,1.0,829,1.0
meanrevert_adaptive,0.8,1.2,4.8,3.6,3,2.22,1853.7,-32.2,65.0,1.17,824,1.0
meanrevert_adaptive,0.8,1.2,4.8,3.6,5,2.23,3202.4,-51.7,65.0,1.06,824,1.0
meanrevert_adaptive,0.8,1.2,4.8,3.6,7,2.23,4549.6,-49.1,65.0,1.11,824,1.0
meanrevert_adaptive,0.8,1.2,4.8,3.6,10,2.23,6569.0,-54.1,65.0,1.11,824,1.0
meanrevert_adaptive,0.8,1.2,4.8,3.6,15,2.23,9943.7,-58.0,65.0,1.08,824,1.0
meanrevert_adaptive,0.8,1.2,4.8,3.6,20,2.24,13302.9,-64.5,65.0,1.0,824,1.0
meanrevert_adaptive,0.8,1.4,4.8,4.2,3,1.95,1625.8,-32.2,65.4,1.1,823,1.0
meanrevert_adaptive,0.8,1.4,4.8,4.2,5,1.95,2821.6,-53.1,65.4,1.01,823,1.0
meanrevert_adaptive,0.8,1.4,4.8,4.2,7,1.95,4019.3,-56.9,65.4,1.03,823,1.0
meanrevert_adaptive,0.8,1.4,4.8,4.2,10,1.96,5806.2,-57.0,65.4,1.06,823,1.0
meanrevert_adaptive,0.8,1.4,4.8,4.2,15,1.96,8805.0,-69.7,65.4,1.05,823,1.0
meanrevert_adaptive,0.8,1.4,4.8,4.2,20,1.96,11789.2,-70.3,65.4,1.01,823,1.0
meanrevert_adaptive,1.0,0.6,6.0,1.8,3,4.08,2990.8,-31.8,58.6,1.42,827,1.0
meanrevert_adaptive,1.0,0.6,6.0,1.8,5,4.08,5097.2,-35.7,58.6,1.39,827,1.0
meanrevert_adaptive,1.0,0.6,6.0,1.8,7,4.07,7202.4,-34.4,58.6,1.35,827,1.0
meanrevert_adaptive,1.0,0.6,6.0,1.8,10,4.08,10363.1,-35.2,58.6,1.31,827,1.0
meanrevert_adaptive,1.0,0.6,6.0,1.8,15,4.08,15627.6,-46.7,58.6,1.19,827,1.0
meanrevert_adaptive,1.0,0.6,6.0,1.8,20,4.09,20888.1,-57.9,58.6,1.01,827,1.0
meanrevert_adaptive,1.0,0.8,6.0,2.4,3,3.2,2705.3,-31.8,59.1,1.36,821,1.1
meanrevert_adaptive,1.0,0.8,6.0,2.4,5,3.19,4622.3,-40.1,59.1,1.29,821,1.1
meanrevert_adaptive,1.0,0.8,6.0,2.4,7,3.19,6536.4,-38.6,59.1,1.29,821,1.1
meanrevert_adaptive,1.0,0.8,6.0,2.4,10,3.19,9413.9,-42.0,59.1,1.24,821,1.1
meanrevert_adaptive,1.0,0.8,6.0,2.4,15,3.19,14203.6,-47.2,59.1,1.16,821,1.1
meanrevert_adaptive,1.0,0.8,6.0,2.4,20,3.2,18988.8,-58.6,59.1,1.0,821,1.1
meanrevert_adaptive,1.0,1.0,6.0,3.0,3,2.67,2448.2,-31.8,59.6,1.3,817,1.1
meanrevert_adaptive,1.0,1.0,6.0,3.0,5,2.66,4193.0,-46.5,59.6,1.18,817,1.1
meanrevert_adaptive,1.0,1.0,6.0,3.0,7,2.66,5936.9,-44.3,59.6,1.21,817,1.1
meanrevert_adaptive,1.0,1.0,6.0,3.0,10,2.65,8550.6,-50.4,59.6,1.17,817,1.1
meanrevert_adaptive,1.0,1.0,6.0,3.0,15,2.66,12913.3,-50.2,59.6,1.12,817,1.1
meanrevert_adaptive,1.0,1.0,6.0,3.0,20,2.66,17273.1,-61.7,59.6,1.01,817,1.1
meanrevert_adaptive,1.0,1.2,6.0,3.6,3,2.27,2156.5,-31.8,59.9,1.23,812,1.1
meanrevert_adaptive,1.0,1.2,6.0,3.6,5,2.26,3707.0,-52.7,59.9,1.07,812,1.1
meanrevert_adaptive,1.0,1.2,6.0,3.6,7,2.26,5259.1,-52.3,59.9,1.11,812,1.1
meanrevert_adaptive,1.0,1.2,6.0,3.6,10,2.26,7576.7,-55.0,59.9,1.12,812,1.1
meanrevert_adaptive,1.0,1.2,6.0,3.6,15,2.26,11458.6,-63.5,59.9,1.08,812,1.1
meanrevert_adaptive,1.0,1.2,6.0,3.6,20,2.26,15335.0,-67.3,59.9,1.02,812,1.1
meanrevert_adaptive,1.0,1.4,6.0,4.2,3,2.01,1917.1,-31.8,60.4,1.17,808,1.1
meanrevert_adaptive,1.0,1.4,6.0,4.2,5,2.0,3302.9,-52.7,60.4,1.04,808,1.1
meanrevert_adaptive,1.0,1.4,6.0,4.2,7,2.0,4699.7,-61.9,60.4,1.0,808,1.1
meanrevert_adaptive,1.0,1.4,6.0,4.2,10,2.0,6779.5,-59.5,60.4,1.06,808,1.1
meanrevert_adaptive,1.0,1.4,6.0,4.2,15,1.99,10238.2,-75.6,60.4,1.06,808,1.1
meanrevert_adaptive,1.0,1.4,6.0,4.2,20,1.99,13714.0,-83.7,60.4,0.99,808,1.1
meanrevert_adaptive,1.2,0.6,7.2,1.8,3,4.09,3319.2,-31.5,54.1,1.49,819,1.1
meanrevert_adaptive,1.2,0.6,7.2,1.8,5,4.09,5644.0,-33.4,54.1,1.47,819,1.1
meanrevert_adaptive,1.2,0.6,7.2,1.8,7,4.08,7969.7,-32.2,54.1,1.41,819,1.1
meanrevert_adaptive,1.2,0.6,7.2,1.8,10,4.09,11457.0,-33.5,54.1,1.36,819,1.1
meanrevert_adaptive,1.2,0.6,7.2,1.8,15,4.09,17268.7,-46.7,54.1,1.2,819,1.1
meanrevert_adaptive,1.2,0.6,7.2,1.8,20,4.1,23075.4,-57.9,54.1,1.0,819,1.1
meanrevert_adaptive,1.2,0.8,7.2,2.4,3,3.25,3045.9,-31.5,54.9,1.43,813,1.1
meanrevert_adaptive,1.2,0.8,7.2,2.4,5,3.25,5189.7,-38.0,54.9,1.36,813,1.1
meanrevert_adaptive,1.2,0.8,7.2,2.4,7,3.24,7331.5,-36.5,54.9,1.33,813,1.1
meanrevert_adaptive,1.2,0.8,7.2,2.4,10,3.24,10549.3,-35.3,54.9,1.3,813,1.1
meanrevert_adaptive,1.2,0.8,7.2,2.4,15,3.25,15906.4,-47.2,54.9,1.18,813,1.1
meanrevert_adaptive,1.2,0.8,7.2,2.4,20,3.25,21257.9,-58.6,54.9,0.99,813,1.1
meanrevert_adaptive,1.2,1.0,7.2,3.0,3,2.71,2766.1,-31.5,55.4,1.38,808,1.1
meanrevert_adaptive,1.2,1.0,7.2,3.0,5,2.71,4728.7,-41.8,55.4,1.28,808,1.1
meanrevert_adaptive,1.2,1.0,7.2,3.0,7,2.7,6685.3,-40.1,55.4,1.27,808,1.1
meanrevert_adaptive,1.2,1.0,7.2,3.0,10,2.7,9627.6,-43.2,55.4,1.23,808,1.1
meanrevert_adaptive,1.2,1.0,7.2,3.0,15,2.71,14526.2,-50.2,55.4,1.15,808,1.1
meanrevert_adaptive,1.2,1.0,7.2,3.0,20,2.71,19410.7,-61.7,55.4,0.99,808,1.1
meanrevert_adaptive,1.2,1.2,7.2,3.6,3,2.35,2503.2,-31.5,56.1,1.31,804,1.1
meanrevert_adaptive,1.2,1.2,7.2,3.6,5,2.34,4286.2,-50.6,56.1,1.13,804,1.1
meanrevert_adaptive,1.2,1.2,7.2,3.6,7,2.34,6072.1,-47.5,56.1,1.18,804,1.1
meanrevert_adaptive,1.2,1.2,7.2,3.6,10,2.33,8743.5,-51.2,56.1,1.16,804,1.1
meanrevert_adaptive,1.2,1.2,7.2,3.6,15,2.34,13203.0,-53.4,56.1,1.12,804,1.1
meanrevert_adaptive,1.2,1.2,7.2,3.6,20,2.34,17665.1,-65.2,56.1,1.01,804,1.1
meanrevert_adaptive,1.2,1.4,7.2,4.2,3,2.1,2271.1,-31.5,56.9,1.25,798,1.1
meanrevert_adaptive,1.2,1.4,7.2,4.2,5,2.09,3902.5,-52.3,56.9,1.08,798,1.1
meanrevert_adaptive,1.2,1.4,7.2,4.2,7,2.09,5537.5,-56.3,56.9,1.08,798,1.1
meanrevert_adaptive,1.2,1.4,7.2,4.2,10,2.09,7969.0,-55.9,56.9,1.1,798,1.1
meanrevert_adaptive,1.2,1.4,7.2,4.2,15,2.09,12054.3,-66.9,56.9,1.08,798,1.1
meanrevert_adaptive,1.2,1.4,7.2,4.2,20,2.09,16114.9,-68.6,56.9,1.03,798,1.1
meanrevert_adaptive,1.4,0.6,8.4,1.8,3,4.14,3603.7,-31.2,50.2,1.53,814,1.1
meanrevert_adaptive,1.4,0.6,8.4,1.8,5,4.12,6117.3,-36.8,50.2,1.45,814,1.1
meanrevert_adaptive,1.4,0.6,8.4,1.8,7,4.11,8629.8,-35.5,50.2,1.4,814,1.1
meanrevert_adaptive,1.4,0.6,8.4,1.8,10,4.12,12401.3,-40.0,50.2,1.35,814,1.1
meanrevert_adaptive,1.4,0.6,8.4,1.8,15,4.12,18680.8,-56.4,50.2,1.2,814,1.1
meanrevert_adaptive,1.4,0.6,8.4,1.8,20,4.13,24951.7,-70.4,50.2,0.99,814,1.1
meanrevert_adaptive,1.4,0.8,8.4,2.4,3,3.32,3321.1,-31.2,51.2,1.48,805,1.1
meanrevert_adaptive,1.4,0.8,8.4,2.4,5,3.3,5648.1,-43.6,51.2,1.31,805,1.1
meanrevert_adaptive,1.4,0.8,8.4,2.4,7,3.29,7970.9,-41.8,51.2,1.31,805,1.1
meanrevert_adaptive,1.4,0.8,8.4,2.4,10,3.29,11463.0,-44.0,51.2,1.27,805,1.1
meanrevert_adaptive,1.4,0.8,8.4,2.4,15,3.29,17265.7,-60.9,51.2,1.16,805,1.1
meanrevert_adaptive,1.4,0.8,8.4,2.4,20,3.3,23069.7,-74.5,51.2,1.0,805,1.1
meanrevert_adaptive,1.4,1.0,8.4,3.0,3,2.76,3016.4,-31.2,51.7,1.42,801,1.1
meanrevert_adaptive,1.4,1.0,8.4,3.0,5,2.74,5138.8,-50.9,51.7,1.18,801,1.1
meanrevert_adaptive,1.4,1.0,8.4,3.0,7,2.74,7266.0,-47.7,51.7,1.22,801,1.1
meanrevert_adaptive,1.4,1.0,8.4,3.0,10,2.73,10451.2,-51.3,51.7,1.19,801,1.1
meanrevert_adaptive,1.4,1.0,8.4,3.0,15,2.74,15750.1,-66.6,51.7,1.13,801,1.1
meanrevert_adaptive,1.4,1.0,8.4,3.0,20,2.74,21035.0,-79.5,51.7,1.01,801,1.1
meanrevert_adaptive,1.4,1.2,8.4,3.6,3,2.39,2742.8,-32.1,52.3,1.36,797,1.2
meanrevert_adaptive,1.4,1.2,8.4,3.6,5,2.38,4681.6,-53.3,52.3,1.12,797,1.2
meanrevert_adaptive,1.4,1.2,8.4,3.6,7,2.37,6619.4,-63.5,52.3,1.04,797,1.2
meanrevert_adaptive,1.4,1.2,8.4,3.6,10,2.37,9523.7,-60.0,52.3,1.09,797,1.2
meanrevert_adaptive,1.4,1.2,8.4,3.6,15,2.37,14373.7,-71.8,52.3,1.07,797,1.2
meanrevert_adaptive,1.4,1.2,8.4,3.6,20,2.37,19196.4,-83.8,52.3,1.02,797,1.2
meanrevert_adaptive,1.4,1.4,8.4,4.2,3,2.14,2501.0,-32.9,53.3,1.3,788,1.2
meanrevert_adaptive,1.4,1.4,8.4,4.2,5,2.13,4277.0,-54.3,53.3,1.1,788,1.2
meanrevert_adaptive,1.4,1.4,8.4,4.2,7,2.13,6051.2,-74.8,53.3,0.89,788,1.2
meanrevert_adaptive,1.4,1.4,8.4,4.2,10,2.12,8722.0,-73.4,53.3,0.96,788,1.2
meanrevert_adaptive,1.4,1.4,8.4,4.2,15,2.12,13156.2,-74.7,53.3,1.03,788,1.2
meanrevert_adaptive,1.4,1.4,8.4,4.2,20,2.12,17581.1,-85.8,53.3,0.98,788,1.2
weakshort,0.6,0.6,3.0,1.5,3,3.67,370.2,-19.8,69.6,0.93,257,1.0
weakshort,0.6,0.6,3.0,1.5,5,3.71,729.2,-30.8,69.6,0.94,257,1.0
weakshort,0.6,0.6,3.0,1.5,7,3.72,1089.1,-40.5,69.6,0.94,257,1.0
weakshort,0.6,0.6,3.0,1.5,10,3.72,1627.1,-53.0,69.6,0.94,257,1.0
weakshort,0.6,0.6,3.0,1.5,15,3.66,2522.6,-69.9,69.6,0.96,257,1.0
weakshort,0.6,0.6,3.0,1.5,20,3.62,3426.1,-79.4,69.6,0.98,257,1.0
weakshort,0.6,0.8,3.0,2.0,3,2.84,310.5,-22.3,69.6,0.85,257,1.0
weakshort,0.6,0.8,3.0,2.0,5,2.86,629.7,-31.3,69.6,0.89,257,1.0
weakshort,0.6,0.8,3.0,2.0,7,2.88,950.4,-41.1,69.6,0.9,257,1.0
weakshort,0.6,0.8,3.0,2.0,10,2.88,1428.9,-53.7,69.6,0.92,257,1.0
weakshort,0.6,0.8,3.0,2.0,15,2.85,2224.5,-70.6,69.6,0.96,257,1.0
weakshort,0.6,0.8,3.0,2.0,20,2.8,3016.5,-83.7,69.6,0.98,257,1.0
weakshort,0.6,1.0,3.0,2.5,3,2.33,251.5,-24.9,69.6,0.77,257,1.1
weakshort,0.6,1.0,3.0,2.5,5,2.33,530.2,-31.9,69.6,0.84,257,1.1
weakshort,0.6,1.0,3.0,2.5,7,2.34,810.0,-41.8,69.6,0.85,257,1.1
weakshort,0.6,1.0,3.0,2.5,10,2.34,1228.4,-54.4,69.6,0.89,257,1.1
weakshort,0.6,1.0,3.0,2.5,15,2.33,1921.4,-71.3,69.6,0.95,257,1.1
weakshort,0.6,1.0,3.0,2.5,20,2.31,2614.7,-84.2,69.6,1.0,257,1.1
weakshort,0.6,1.2,3.0,3.0,3,2.01,202.8,-25.9,70.0,0.7,257,1.1
weakshort,0.6,1.2,3.0,3.0,5,2.01,445.8,-32.4,70.0,0.78,257,1.1
weakshort,0.6,1.2,3.0,3.0,7,2.01,689.3,-42.4,70.0,0.82,257,1.1
weakshort,0.6,1.2,3.0,3.0,10,2.02,1057.4,-55.2,70.0,0.86,257,1.1
weakshort,0.6,1.2,3.0,3.0,15,2.02,1664.1,-71.9,70.0,0.95,257,1.1
