id,bot_type,symbol,side,signal_time,entry_price,leverage,position_size_pct,take_profit_pct,stop_loss_pct,tp_price,sl_price,current_price,unrealized_pnl_pct,status,exit_price,exit_time,exit_reason,realized_pnl_pct,notes,portfolio_id
97,levburn_sec_aggressive,TAG_USDT,short,2026-03-14T08:18:38.206496,0.00058,7.0,1.0,3.0,1.0,0.0005626,0.0005858,0.000572,9.66,closed,0.000572,2026-03-14T10:53:47.517724,MANUAL,8.12,LevBurn-Sec aggressive score=85 FR=+0.0006,
98,levburn_sec_scalp_micro,TAG_USDT,short,2026-03-14T08:18:38.653610,0.00058,20.0,1.0,0.5,0.2,0.0005771,0.00058116,0.0005745,0.0,closed,0.0005771,2026-03-14T08:18:48.382814,TP,5.6,LevBurn-Sec scalp_micro score=85 FR=+0.0006,
99,levburn_sec_aggressive,TAG_USDT,short,2026-03-14T08:21:34.226611,0.0005748,7.0,1.0,3.0,1.0,0.000557556,0.000580548,0.0005815,-3.78,closed,0.000580548,2026-03-14T09:38:29.249058,SL,-8.54,LevBurn-Sec aggressive score=70 FR=+0.0006,
100,levburn_sec_aggressive,TAG_USDT,short,2026-03-14T08:25:40.646109,0.0005748,7.0,1.0,3.0,1.0,0.000557556,0.000580548,0.0005815,-3.78,closed,0.000580548,2026-03-14T09:38:34.749867,SL,-8.54,LevBurn-Sec aggressive score=70 FR=+0.0006,
101,levburn_sec_aggressive,TAG_USDT,short,2026-03-14T08:31:15.448317,0.0005787,7.0,1.0,3.0,1.0,0.000561339,0.0005844870000000001,0.000572,8.1,closed,0.000572,2026-03-14T10:53:46.843974,MANUAL,6.56,LevBurn-Sec aggressive score=65 FR=+0.0006,
102,levburn_sec,TAG_USDT,short,2026-03-14T08:59:09.129072,0.0005711,10.0,2.0,1.5,0.5,0.0005625334999999999,0.0005739554999999999,0.0005781,0.35,closed,0.0005739554999999999,2026-03-14T09:15:02.695756,SL,-7.2,LevBurn-Sec standard score=80 FR=+0.0006,
103,levburn_sec_aggressive,TAG_USDT,short,2026-03-14T08:59:10.127751,0.0005711,7.0,1.0,3.0,1.0,0.0005539669999999999,0.000576811,0.0005781,0.25,closed,0.000576811,2026-03-14T09:15:08.202873,SL,-8.54,LevBurn-Sec aggressive score=85 FR=+0.0006,
104,levburn_sec_scalp_micro,TAG_USDT,short,2026-03-14T08:59:10.587377,0.0005711,20.0,1.0,0.5,0.2,0.0005682444999999999,0.0005722422,0.0005725,0.0,closed,0.0005722422,2026-03-14T08:59:51.281439,SL,-8.4,LevBurn-Sec scalp_micro score=85 FR=+0.0006,
105,levburn_sec,TAG_USDT,short,2026-03-14T09:10:25.334240,0.0005799,10.0,2.0,1.5,0.5,0.0005712015,0.0005827994999999999,0.0005709,0.0,closed,0.0005712015,2026-03-14T09:11:30.330388,TP,12.8,LevBurn-Sec standard score=85 FR=+0.0006,
106,levburn_sec_aggressive,TAG_USDT,short,2026-03-14T09:10:26.326162,0.0005799,7.0,1.0,3.0,1.0,0.0005625029999999999,0.000585699,0.000572,9.54,closed,0.000572,2026-03-14T10:53:46.268744,MANUAL,8.0,LevBurn-Sec aggressive score=80 FR=+0.0006,
107,levburn_sec_scalp_micro,TAG_USDT,short,2026-03-14T09:10:31.803509,0.0005794,20.0,1.0,0.5,0.2,0.000576503,0.0005805588,0.0005709,0.0,closed,0.000576503,2026-03-14T09:11:35.810904,TP,5.6,LevBurn-Sec scalp_micro score=85 FR=+0.0006,
108,levburn_sec_aggressive,TAG_USDT,short,2026-03-14T09:29:08.130532,0.0005783,7.0,1.0,3.0,1.0,0.000560951,0.000584083,0.000572,7.63,closed,0.000572,2026-03-14T10:53:44.996012,MANUAL,6.09,LevBurn-Sec aggressive score=70 FR=+0.0006,
109,levburn_sec_aggressive,TAG_USDT,short,2026-03-14T09:35:44.867297,0.0005813,7.0,1.0,3.0,1.0,0.0005638609999999999,0.000587113,0.000572,11.2,closed,0.000572,2026-03-14T10:53:44.314119,MANUAL,9.66,LevBurn-Sec aggressive score=65 FR=+0.0006,
110,levburn_sec_aggressive,TAG_USDT,short,2026-03-14T09:47:46.389303,0.0005774,7.0,1.0,3.0,1.0,0.000560078,0.0005831740000000001,0.000572,6.55,closed,0.000572,2026-03-14T10:53:43.159186,MANUAL,5.01,LevBurn-Sec aggressive score=70 FR=+0.0006,
111,levburn_sec_scalp_micro,TAG_USDT,short,2026-03-14T09:47:47.387613,0.0005774,20.0,1.0,0.5,0.2,0.000574513,0.0005785548000000001,0.0005795,0.0,closed,0.0005785548000000001,2026-03-14T09:51:08.032541,SL,-8.4,LevBurn-Sec scalp_micro score=85 FR=+0.0006,
112,levburn_sec,TAG_USDT,short,2026-03-14T09:57:19.186150,0.0005885,10.0,2.0,1.5,0.5,0.0005796725,0.0005914425,0.0005792,14.61,closed,0.0005796725,2026-03-14T10:13:44.003457,TP,12.8,LevBurn-Sec standard score=80 FR=+0.0006,
113,levburn_sec_aggressive,TAG_USDT,short,2026-03-14T09:57:20.203467,0.0005886,7.0,1.0,3.0,1.0,0.000570942,0.000594486,0.000572,19.74,closed,0.000572,2026-03-14T10:53:42.659501,MANUAL,18.2,LevBurn-Sec aggressive score=85 FR=+0.0006,
114,levburn_sec_scalp_micro,TAG_USDT,short,2026-03-14T09:57:20.679433,0.0005886,20.0,1.0,0.5,0.2,0.000585657,0.0005897772,0.0005826,0.0,closed,0.000585657,2026-03-14T09:58:24.488281,TP,5.6,LevBurn-Sec scalp_micro score=85 FR=+0.0006,
115,levburn_sec_aggressive,TAG_USDT,short,2026-03-14T10:00:20.339223,0.0005839,7.0,1.0,3.0,1.0,0.0005663830000000001,0.000589739,0.000572,14.27,closed,0.000572,2026-03-14T10:53:42.138539,MANUAL,12.73,LevBurn-Sec aggressive score=70 FR=+0.0006,
116,levburn_sec_aggressive,TAG_USDT,short,2026-03-14T10:08:52.409443,0.0005787,7.0,1.0,3.0,1.0,0.000561339,0.0005844870000000001,0.000572,8.1,closed,0.000572,2026-03-14T10:53:41.628974,MANUAL,6.56,LevBurn-Sec aggressive score=65 FR=+0.0006,
117,levburn_sec_aggressive,TAG_USDT,short,2026-03-14T10:10:35.801829,0.0005812,7.0,1.0,3.0,1.0,0.000563764,0.000587012,0.000572,11.08,closed,0.000572,2026-03-14T10:53:41.113776,MANUAL,9.54,LevBurn-Sec aggressive score=70 FR=+0.0006,
118,levburn_sec_aggressive,TAG_USDT,short,2026-03-14T10:16:19.836209,0.0005747,7.0,1.0,3.0,1.0,0.0005574590000000001,0.000580447,0.000572,3.29,closed,0.000572,2026-03-14T10:53:40.487653,MANUAL,1.75,LevBurn-Sec aggressive score=65 FR=+0.0006,
119,levburn_sec_aggressive,TAG_USDT,short,2026-03-14T10:19:41.251243,0.0005722,7.0,1.0,3.0,1.0,0.000555034,0.000577922,0.000572,0.24,closed,0.000572,2026-03-14T10:53:39.539053,MANUAL,-1.3,LevBurn-Sec aggressive score=70 FR=+0.0006,
120,levburn_sec_aggressive_lev1,COS_USDT,long,2026-03-14T19:31:24.710846,0.00157,1.0,1.0,3.0,1.0,0.0016171,0.0015543,0.001627,0.13,closed,0.0016171,2026-03-14T19:41:53.185356,TP,2.78,LevBurn-Sec aggressive_lev1 score=100 FR=-0.0110,
121,levburn_sec_aggressive_lev3,COS_USDT,long,2026-03-14T19:31:25.735188,0.001573,3.0,1.0,3.0,1.0,0.00162019,0.00155727,0.001627,-0.19,closed,0.00162019,2026-03-14T19:41:58.707733,TP,8.34,LevBurn-Sec aggressive_lev3 score=100 FR=-0.0110,
122,levburn_sec_aggressive_lev1,COS_USDT,long,2026-03-14T19:35:21.646825,0.001589,1.0,1.0,3.0,1.0,0.00163667,0.00157311,0.001572,0.0,closed,0.00157311,2026-03-14T19:37:25.582415,SL,-1.22,LevBurn-Sec aggressive_lev1 score=100 FR=-0.0109,
123,levburn_sec_scalp_micro,COS_USDT,long,2026-03-14T19:39:16.532553,0.001629,20.0,1.0,0.5,0.2,0.0016371449999999998,0.0016257420000000001,0.001604,-2.46,closed,0.0016257420000000001,2026-03-14T19:45:21.159054,SL,-8.4,LevBurn-Sec scalp_micro score=100 FR=-0.0109,
124,levburn_sec_aggressive_lev1,COS_USDT,long,2026-03-14T19:42:09.241097,0.001602,1.0,1.0,3.0,1.0,0.0016500599999999999,0.0015859799999999999,0.001659,2.81,closed,0.0016500599999999999,2026-03-14T20:08:07.125612,TP,2.78,LevBurn-Sec aggressive_lev1 score=100 FR=-0.0108,
125,levburn_sec_aggressive_lev3,COS_USDT,long,2026-03-14T19:42:09.717978,0.001602,3.0,1.0,3.0,1.0,0.0016500599999999999,0.0015859799999999999,0.001659,8.43,closed,0.0016500599999999999,2026-03-14T20:08:12.625278,TP,8.34,LevBurn-Sec aggressive_lev3 score=100 FR=-0.0108,
126,levburn_sec_aggressive_lev1,COS_USDT,long,2026-03-14T19:49:17.180538,0.001615,1.0,1.0,3.0,1.0,0.00166345,0.00159885,0.001745,2.04,closed,0.00166345,2026-03-14T20:15:38.906773,TP,2.78,LevBurn-Sec aggressive_lev1 score=100 FR=-0.0112,
127,levburn_sec_aggressive_lev1,SIREN_USDT,long,2026-03-14T19:55:39.118952,0.61125,1.0,1.0,3.0,1.0,0.6295875,0.6051375,0.6023,-0.83,closed,0.6051375,2026-03-14T21:48:40.795844,SL,-1.22,LevBurn-Sec aggressive_lev1 score=80 FR=-0.0006,
128,levburn_sec_scalp_micro,COS_USDT,long,2026-03-14T20:12:08.635203,0.001693,20.0,1.0,0.5,0.2,0.0017014649999999999,0.001689614,0.001745,0.0,closed,0.0017014649999999999,2026-03-14T20:15:44.415849,TP,5.6,LevBurn-Sec scalp_micro score=100 FR=-0.0142,
129,levburn_sec_lev1,COS_USDT,long,2026-03-14T20:12:09.720439,0.001747,1.0,2.0,1.5,0.5,0.001773205,0.0017382650000000001,0.001824,-0.11,closed,0.001773205,2026-03-14T20:23:41.126822,TP,1.28,LevBurn-Sec standard_lev1 score=100 FR=-0.0142,
130,levburn_sec_aggressive_lev1,COS_USDT,long,2026-03-14T20:18:05.203802,0.001749,1.0,1.0,3.0,1.0,0.00180147,0.00173151,0.001824,-0.23,closed,0.00180147,2026-03-14T20:23:46.630685,TP,2.78,LevBurn-Sec aggressive_lev1 score=100 FR=-0.0148,
131,levburn_sec_aggressive_lev3,COS_USDT,long,2026-03-14T20:18:06.188063,0.001766,3.0,1.0,3.0,1.0,0.00181898,0.00174834,0.001745,0.0,closed,0.00174834,2026-03-14T20:20:11.287969,SL,-3.66,LevBurn-Sec aggressive_lev3 score=100 FR=-0.0148,
132,levburn_sec_lev1,COS_USDT,long,2026-03-14T20:20:16.782808,0.00179,1.0,2.0,1.5,0.5,0.0018168499999999998,0.00178105,0.001824,0.0,closed,0.0018168499999999998,2026-03-14T20:23:52.127254,TP,1.28,LevBurn-Sec standard_lev1 score=100 FR=-0.0149,
133,levburn_sec_aggressive_lev1,SIREN_USDT,long,2026-03-14T20:22:18.169265,0.6146,1.0,1.0,3.0,1.0,0.6330380000000001,0.608454,0.6084,-0.57,closed,0.608454,2026-03-14T21:37:18.709249,SL,-1.22,LevBurn-Sec aggressive_lev1 score=75 FR=-0.0005,
134,levburn_sec_scalp_micro_lev1,SIREN_USDT,long,2026-03-14T20:22:19.200731,0.6146,1.0,1.0,0.5,0.2,0.6176729999999999,0.6133708,0.6188,0.0,closed,0.6176729999999999,2026-03-14T20:29:03.203962,TP,0.28,LevBurn-Sec scalp_micro_lev1 score=95 FR=-0.0005,
135,levburn_sec_aggressive_lev1,COS_USDT,long,2026-03-14T20:52:27.642845,0.001764,1.0,1.0,3.0,1.0,0.00181692,0.00174636,0.00173,0.4,closed,0.00174636,2026-03-14T21:04:55.602524,SL,-1.22,LevBurn-Sec aggressive_lev1 score=100 FR=-0.0148,
136,levburn_sec_aggressive_lev3,COS_USDT,long,2026-03-14T20:52:28.636202,0.001764,3.0,1.0,3.0,1.0,0.00181692,0.00174636,0.00173,1.19,closed,0.00174636,2026-03-14T21:05:01.075587,SL,-3.66,LevBurn-Sec aggressive_lev3 score=100 FR=-0.0148,
137,levburn_sec_aggressive_lev1,RESOLV_USDT,long,2026-03-14T20:53:29.239703,0.0752,1.0,1.0,3.0,1.0,0.07745600000000001,0.074448,0.07438,-0.73,closed,0.074448,2026-03-14T21:12:51.515244,SL,-1.22,LevBurn-Sec aggressive_lev1 score=75 FR=-0.0012,
138,levburn_sec_aggressive_lev3,RESOLV_USDT,long,2026-03-14T20:53:30.254476,0.07503,3.0,1.0,3.0,1.0,0.0772809,0.0742797,0.07422,-2.52,closed,0.0742797,2026-03-14T21:28:22.513562,SL,-3.66,LevBurn-Sec aggressive_lev3 score=75 FR=-0.0012,
139,levburn_sec_aggressive_lev1,COS_USDT,long,2026-03-14T21:04:23.104841,0.00173,1.0,1.0,3.0,1.0,0.0017819,0.0017127,0.001813,0.92,closed,0.0017819,2026-03-14T21:33:35.588351,TP,2.78,LevBurn-Sec aggressive_lev1 score=100 FR=-0.0157,
140,levburn_sec_aggressive_lev1,COS_USDT,long,2026-03-14T21:21:22.937796,0.001743,1.0,1.0,3.0,1.0,0.00179529,0.00172557,0.001813,0.17,closed,0.00179529,2026-03-14T21:33:41.088408,TP,2.78,LevBurn-Sec aggressive_lev1 score=100 FR=-0.0175,
141,levburn_sec_lev1,COS_USDT,long,2026-03-14T21:26:54.708452,0.001779,1.0,2.0,1.5,0.5,0.0018056849999999998,0.001770105,0.001746,0.0,closed,0.001770105,2026-03-14T21:28:28.009658,SL,-0.72,LevBurn-Sec standard_lev1 score=100 FR=-0.0181,
142,levburn_sec_scalp_micro,COS_USDT,long,2026-03-14T21:31:05.557118,0.001829,20.0,1.0,0.5,0.2,0.0018381449999999998,0.001825342,0.001813,0.0,closed,0.001825342,2026-03-14T21:33:46.581594,SL,-8.4,LevBurn-Sec scalp_micro score=100 FR=-0.0188,
143,levburn_sec_aggressive,VVV_USDT,long,2026-03-14T22:09:33.902703,6.245,7.0,1.0,3.0,1.0,6.4323500000000005,6.18255,6.467,19.62,closed,6.4323500000000005,2026-03-14T23:07:17.745688,TP,19.46,LevBurn-Sec aggressive score=75 FR=-0.0008,
144,levburn_sec_aggressive,COS_USDT,long,2026-03-14T22:11:25.207507,0.001989,7.0,1.0,3.0,1.0,0.00204867,0.00196911,0.002079,0.0,closed,0.00204867,2026-03-14T22:16:57.437612,TP,19.46,LevBurn-Sec aggressive score=100 FR=-0.0200,
145,levburn_sec_aggressive_lev1,COS_USDT,long,2026-03-14T22:11:26.221084,0.001989,1.0,1.0,3.0,1.0,0.00204867,0.00196911,0.002079,0.0,closed,0.00204867,2026-03-14T22:16:57.437612,TP,2.78,LevBurn-Sec aggressive_lev1 score=100 FR=-0.0200,
146,levburn_sec_aggressive_lev3,COS_USDT,long,2026-03-14T22:11:26.717333,0.002017,3.0,1.0,3.0,1.0,0.0020775100000000003,0.0019968300000000002,0.002079,0.0,closed,0.0020775100000000003,2026-03-14T22:16:57.437612,TP,8.34,LevBurn-Sec aggressive_lev3 score=100 FR=-0.0200,
147,levburn_sec_aggressive,COS_USDT,long,2026-03-14T22:27:28.573517,0.002109,7.0,1.0,3.0,1.0,0.0021722700000000005,0.00208791,0.002065,0.0,closed,0.00208791,2026-03-14T22:27:58.047209,SL,-8.54,LevBurn-Sec aggressive score=100 FR=-0.0200,
148,levburn_sec,COS_USDT,long,2026-03-14T22:31:15.641922,0.002086,10.0,2.0,1.5,0.5,0.00211729,0.00207557,0.002119,0.0,closed,0.00211729,2026-03-14T22:31:31.401103,TP,12.8,LevBurn-Sec standard score=100 FR=-0.0200,
149,levburn_sec_aggressive,COS_USDT,long,2026-03-14T22:31:27.754013,0.002125,7.0,1.0,3.0,1.0,0.00218875,0.00210375,0.002067,9.88,closed,0.00210375,2026-03-14T23:24:35.378370,SL,-8.54,LevBurn-Sec aggressive score=100 FR=-0.0200,
150,levburn_sec_aggressive,COS_USDT,long,2026-03-14T22:35:05.322584,0.002123,7.0,1.0,3.0,1.0,0.00218669,0.0021017699999999998,0.002067,10.55,closed,0.0021017699999999998,2026-03-14T23:24:35.379909,SL,-8.54,LevBurn-Sec aggressive score=100 FR=-0.0200,
151,levburn_sec_aggressive,COS_USDT,long,2026-03-14T22:40:06.996806,0.002109,7.0,1.0,3.0,1.0,0.0021722700000000005,0.00208791,0.002178,0.0,closed,0.0021722700000000005,2026-03-14T22:46:40.947025,TP,19.46,LevBurn-Sec aggressive score=100 FR=-0.0200,
152,levburn_sec,COS_USDT,long,2026-03-14T23:00:50.508067,0.002138,10.0,2.0,1.5,0.5,0.00217007,0.0021273100000000003,0.002067,7.95,closed,0.0021273100000000003,2026-03-14T23:24:35.379909,SL,-7.2,LevBurn-Sec standard score=100 FR=-0.0200,
153,levburn_sec_aggressive,COS_USDT,long,2026-03-14T23:37:24.760125,0.002096,7.0,1.0,3.0,1.0,0.00215888,0.0020750400000000002,0.002059,-1.34,closed,0.0020750400000000002,2026-03-14T23:43:22.772235,SL,-8.54,LevBurn-Sec aggressive score=100 FR=-0.0200,
154,levburn_sec_scalp_micro,RESOLV_USDT,long,2026-03-14T23:37:45.877444,0.07321,20.0,1.0,0.5,0.2,0.07357604999999999,0.07306358,0.07293,0.0,closed,0.07306358,2026-03-14T23:39:47.764354,SL,-8.4,LevBurn-Sec scalp_micro score=100 FR=-0.0017,
155,levburn_sec_aggressive,COS_USDT,long,2026-03-14T23:50:08.719333,0.002092,7.0,1.0,3.0,1.0,0.0021547600000000004,0.00207108,0.002209,-2.68,closed,0.0021547600000000004,2026-03-14T23:58:49.459571,TP,19.46,LevBurn-Sec aggressive score=100 FR=-0.0200,
156,levburn_sec_aggressive,COS_USDT,long,2026-03-15T00:16:43.183460,0.002186,7.0,1.0,3.0,1.0,0.00225158,0.00216414,0.002263,-1.92,closed,0.00225158,2026-03-15T00:22:20.452064,TP,19.46,LevBurn-Sec aggressive score=100 FR=-0.0200,
157,levburn_sec_aggressive,RESOLV_USDT,long,2026-03-15T00:31:29.220793,0.07476,7.0,1.0,3.0,1.0,0.0770028,0.07401239999999999,0.07387,3.65,closed,0.07401239999999999,2026-03-15T01:04:17.273849,SL,-8.54,LevBurn-Sec aggressive score=95 FR=-0.0020,
158,levburn_sec_aggressive_lev1,RESOLV_USDT,long,2026-03-15T00:31:30.239839,0.07476,1.0,1.0,3.0,1.0,0.0770028,0.07401239999999999,0.07387,0.52,closed,0.07401239999999999,2026-03-15T01:04:17.274850,SL,-1.22,LevBurn-Sec aggressive_lev1 score=90 FR=-0.0020,
159,levburn_sec_aggressive_lev3,RESOLV_USDT,long,2026-03-15T00:31:30.705002,0.07476,3.0,1.0,3.0,1.0,0.0770028,0.07401239999999999,0.07387,1.57,closed,0.07401239999999999,2026-03-15T01:04:17.274850,SL,-3.66,LevBurn-Sec aggressive_lev3 score=90 FR=-0.0020,
160,levburn_sec_aggressive,COS_USDT,long,2026-03-15T00:31:46.238847,0.002256,7.0,1.0,3.0,1.0,0.0023236800000000003,0.00223344,0.002132,7.14,closed,0.00223344,2026-03-15T01:09:11.604146,SL,-8.54,LevBurn-Sec aggressive score=100 FR=-0.0200,
161,levburn_sec_scalp_micro,COS_USDT,long,2026-03-15T00:32:07.269562,0.002245,20.0,1.0,0.5,0.2,0.0022562249999999997,0.0022405100000000002,0.002259,0.0,closed,0.0022562249999999997,2026-03-15T00:36:05.581123,TP,5.6,LevBurn-Sec scalp_micro score=100 FR=-0.0200,
162,levburn_sec_scalp_micro,COS_USDT,long,2026-03-15T00:36:19.724998,0.00232,20.0,1.0,0.5,0.2,0.0023315999999999996,0.00231536,0.002302,0.0,closed,0.00231536,2026-03-15T00:39:48.282111,SL,-8.4,LevBurn-Sec scalp_micro score=100 FR=-0.0200,
163,levburn_sec_aggressive_lev1,COS_USDT,long,2026-03-15T00:40:01.251492,0.002326,1.0,1.0,3.0,1.0,0.00239578,0.0023027399999999997,0.002295,0.0,closed,0.0023027399999999997,2026-03-15T00:44:26.441685,SL,-1.22,LevBurn-Sec aggressive_lev1 score=100 FR=-0.0200,
164,levburn_sec_scalp_micro_lev1,COS_USDT,long,2026-03-15T00:40:02.256696,0.002341,1.0,1.0,0.5,0.2,0.002352705,0.002336318,0.002295,0.0,closed,0.002336318,2026-03-15T00:44:26.441685,SL,-0.42,LevBurn-Sec scalp_micro_lev1 score=100 FR=-0.0200,
165,levburn_sec,COS_USDT,long,2026-03-15T00:40:17.762829,0.002326,10.0,2.0,1.5,0.5,0.0023608899999999996,0.00231437,0.002295,0.0,closed,0.00231437,2026-03-15T00:44:26.441685,SL,-7.2,LevBurn-Sec standard score=100 FR=-0.0200,
166,levburn_sec_aggressive,DENT_USDT,long,2026-03-15T00:41:18.904850,0.000233,7.0,1.0,3.0,1.0,0.00023999,0.00023066999999999999,0.00023,-6.01,closed,0.00023066999999999999,2026-03-15T01:36:34.518342,SL,-8.54,LevBurn-Sec aggressive score=100 FR=-0.0045,
167,levburn_sec_aggressive_lev1,DENT_USDT,long,2026-03-15T00:41:44.975666,0.000235,1.0,1.0,3.0,1.0,0.00024205,0.00023265,0.000232,-0.85,closed,0.00023265,2026-03-15T01:23:21.447957,SL,-1.22,LevBurn-Sec aggressive_lev1 score=100 FR=-0.0045,
168,levburn_sec_aggressive_lev3,DENT_USDT,long,2026-03-15T00:41:46.001928,0.000235,3.0,1.0,3.0,1.0,0.00024205,0.00023265,0.000232,-2.55,closed,0.00023265,2026-03-15T01:23:21.447957,SL,-3.66,LevBurn-Sec aggressive_lev3 score=100 FR=-0.0045,
169,levburn_sec_scalp_micro,DENT_USDT,long,2026-03-15T00:42:21.558170,0.000234,20.0,1.0,0.5,0.2,0.00023516999999999996,0.000233532,0.000236,8.55,closed,0.00023516999999999996,2026-03-15T01:00:42.384308,TP,5.6,LevBurn-Sec scalp_micro score=100 FR=-0.0045,
170,levburn_sec_scalp_micro_lev1,DENT_USDT,long,2026-03-15T00:42:22.560210,0.000235,1.0,1.0,0.5,0.2,0.00023617499999999998,0.00023453,0.000234,0.0,closed,0.00023453,2026-03-15T00:48:53.079197,SL,-0.42,LevBurn-Sec scalp_micro_lev1 score=100 FR=-0.0045,
171,levburn_sec_aggressive_lev1,COS_USDT,long,2026-03-15T01:06:58.263642,0.002247,1.0,1.0,3.0,1.0,0.00231441,0.0022245299999999997,0.002132,0.0,closed,0.0022245299999999997,2026-03-15T01:09:11.605116,SL,-1.22,LevBurn-Sec aggressive_lev1 score=100 FR=-0.0103,
172,levburn_sec,COS_USDT,long,2026-03-15T01:20:21.535218,0.002176,10.0,2.0,1.5,0.5,0.0022086399999999996,0.00216512,0.00215,0.0,closed,0.00216512,2026-03-15T01:20:58.798281,SL,-7.2,LevBurn-Sec standard score=100 FR=-0.0109,
173,levburn_sec_aggressive,COS_USDT,long,2026-03-15T01:20:22.528465,0.002176,7.0,1.0,3.0,1.0,0.00224128,0.00215424,0.00215,0.0,closed,0.00215424,2026-03-15T01:20:58.798809,SL,-8.54,LevBurn-Sec aggressive score=100 FR=-0.0109,
174,levburn_sec_aggressive,COS_USDT,long,2026-03-15T01:31:04.560400,0.002138,7.0,1.0,3.0,1.0,0.00220214,0.00211662,0.002209,5.24,closed,0.00220214,2026-03-15T02:29:18.618076,TP,19.46,LevBurn-Sec aggressive score=100 FR=-0.0109,
175,levburn_sec_aggressive_lev1,COS_USDT,long,2026-03-15T01:37:31.944197,0.002143,1.0,1.0,3.0,1.0,0.00220729,0.0021215699999999997,0.002209,0.51,closed,0.00220729,2026-03-15T02:29:18.618076,TP,2.78,LevBurn-Sec aggressive_lev1 score=100 FR=-0.0108,
176,levburn_sec_aggressive_lev3,COS_USDT,long,2026-03-15T01:37:37.996537,0.002133,3.0,1.0,3.0,1.0,0.00219699,0.00211167,0.002209,2.95,closed,0.00219699,2026-03-15T02:29:18.619076,TP,8.34,LevBurn-Sec aggressive_lev3 score=100 FR=-0.0108,
177,levburn_sec_scalp_micro,COS_USDT,long,2026-03-15T01:46:45.647109,0.00216,20.0,1.0,0.5,0.2,0.0021707999999999996,0.00215568,0.002149,0.0,closed,0.00215568,2026-03-15T01:51:59.710691,SL,-8.4,LevBurn-Sec scalp_micro score=100 FR=-0.0105,
178,levburn_sec_scalp_micro,COS_USDT,long,2026-03-15T01:55:17.856575,0.00217,20.0,1.0,0.5,0.2,0.00218085,0.0021656600000000002,0.002155,0.0,closed,0.0021656600000000002,2026-03-15T01:56:52.524369,SL,-8.4,LevBurn-Sec scalp_micro score=100 FR=-0.0104,
179,levburn_sec,COS_USDT,long,2026-03-15T02:17:26.092965,0.002124,10.0,2.0,1.5,0.5,0.00215586,0.00211338,0.002209,14.12,closed,0.00215586,2026-03-15T02:29:18.619076,TP,12.8,LevBurn-Sec standard score=100 FR=-0.0103,
180,levburn_sec_scalp_micro,COS_USDT,long,2026-03-15T02:21:12.706765,0.002115,20.0,1.0,0.5,0.2,0.0021255749999999998,0.00211077,0.002154,9.46,closed,0.0021255749999999998,2026-03-15T02:25:40.058686,TP,5.6,LevBurn-Sec scalp_micro score=100 FR=-0.0100,
181,levburn_sec_scalp_micro,COS_USDT,long,2026-03-15T02:26:29.500697,0.002191,20.0,1.0,0.5,0.2,0.0022019549999999994,0.002186618,0.002209,0.0,closed,0.0022019549999999994,2026-03-15T02:29:18.619076,TP,5.6,LevBurn-Sec scalp_micro score=100 FR=-0.0094,
182,levburn_sec_fr_extreme,COS_USDT,long,2026-03-15T02:26:45.545791,0.002256,10.0,3.0,2.0,0.8,0.0023011200000000002,0.002237952,0.002209,0.0,closed,0.002237952,2026-03-15T02:29:18.619076,SL,-10.2,LevBurn-Sec fr_extreme_only score=100 FR=-0.0094,
183,levburn_sec_lev1,COS_USDT,long,2026-03-15T02:26:46.551629,0.002268,1.0,2.0,1.5,0.5,0.0023020199999999997,0.00225666,0.002209,0.0,closed,0.00225666,2026-03-15T02:29:18.619076,SL,-0.72,LevBurn-Sec standard_lev1 score=100 FR=-0.0094,
184,levburn_sec_scalp_micro_lev1,COS_USDT,long,2026-03-15T02:26:52.018135,0.002242,1.0,1.0,0.5,0.2,0.00225321,0.002237516,0.002209,0.0,closed,0.002237516,2026-03-15T02:29:18.619076,SL,-0.42,LevBurn-Sec scalp_micro_lev1 score=100 FR=-0.0094,
185,levburn_sec,COS_USDT,long,2026-03-15T02:30:43.495125,0.002184,10.0,2.0,1.5,0.5,0.00221676,0.00217308,0.00217,0.0,closed,0.00217308,2026-03-15T02:31:59.095869,SL,-7.2,LevBurn-Sec standard score=100 FR=-0.0088,
186,levburn_sec_aggressive,COS_USDT,long,2026-03-15T02:30:54.495388,0.002186,7.0,1.0,3.0,1.0,0.00225158,0.00216414,0.002149,-2.88,closed,0.00216414,2026-03-15T02:41:05.250248,SL,-8.54,LevBurn-Sec aggressive score=100 FR=-0.0088,
187,levburn_sec_aggressive,COS_USDT,long,2026-03-15T02:45:37.595999,0.002148,7.0,1.0,3.0,1.0,0.0022124400000000004,0.0021265200000000002,0.002073,-6.52,closed,0.0021265200000000002,2026-03-15T02:54:41.215326,SL,-8.54,LevBurn-Sec aggressive score=100 FR=-0.0070,
188,levburn_sec_aggressive_lev1,COS_USDT,long,2026-03-15T02:45:38.621718,0.002148,1.0,1.0,3.0,1.0,0.0022124400000000004,0.0021265200000000002,0.002073,-0.93,closed,0.0021265200000000002,2026-03-15T02:54:41.216357,SL,-1.22,LevBurn-Sec aggressive_lev1 score=100 FR=-0.0070,
189,levburn_sec_aggressive_lev3,COS_USDT,long,2026-03-15T02:45:39.092385,0.002148,3.0,1.0,3.0,1.0,0.0022124400000000004,0.0021265200000000002,0.002073,-2.79,closed,0.0021265200000000002,2026-03-15T02:54:41.216357,SL,-3.66,LevBurn-Sec aggressive_lev3 score=100 FR=-0.0070,
