id,portfolio_id,mode,bot_name,symbol,side,leverage,amount,entry_price,entry_time,exit_price,exit_time,tp_price,sl_price,funding_rate,status,exit_reason,pnl_pct,pnl_amount,fee_amount,exchange_order_id,metadata,created_at,trade_serial
26,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005977,2026-03-14T04:58:05.044748,0.000579769,2026-03-14T05:36:20.760693,0.000579769,0.0006036770000000001,,closed,TP,19.46,,,,,2026-03-13 19:58:05,
27,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005918,2026-03-14T05:07:19.292637,0.0005740459999999999,2026-03-14T05:51:16.950893,0.0005740459999999999,0.000597718,,closed,TP,19.46,,,,,2026-03-13 20:07:19,
28,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005879,2026-03-14T05:16:36.274379,0.000570263,2026-03-14T05:51:22.441621,0.000570263,0.000593779,,closed,TP,19.46,,,,,2026-03-13 20:16:36,
29,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005904,2026-03-14T05:17:42.435420,0.000572688,2026-03-14T05:51:27.943522,0.000572688,0.0005963040000000001,,closed,TP,19.46,,,,,2026-03-13 20:17:42,
30,,paper,levburn_sec_scalp_micro,TAG_USDT,short,20.0,0.0,0.0005855,2026-03-14T05:18:08.485990,0.0005825725,2026-03-14T05:21:25.623595,0.0005825725,0.000586671,,closed,TP,5.6,,,,,2026-03-13 20:18:08,
31,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.000582,2026-03-14T05:19:04.578082,0.000572,2026-03-14T10:53:49.546589,0.00056454,0.0005878200000000001,,closed,MANUAL,10.49,,,,,2026-03-13 20:19:04,
32,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005839,2026-03-14T05:20:35.828725,0.000572,2026-03-14T10:53:42.138539,0.0005663830000000001,0.000589739,,closed,MANUAL,12.73,,,,,2026-03-13 20:20:35,
33,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005766,2026-03-14T05:32:07.359143,0.0005823660000000001,2026-03-14T09:58:07.953407,0.000559302,0.0005823660000000001,,closed,SL,-8.54,,,,,2026-03-13 20:32:07,
34,,paper,levburn_sec_aggressive,RESOLV_USDT,long,7.0,0.0,0.08565,2026-03-14T05:33:18.436271,0.08479350000000001,2026-03-14T05:43:35.772651,0.0882195,0.08479350000000001,,closed,SL,-8.54,,,,,2026-03-13 20:33:18,
35,,paper,levburn_sec,RESOLV_USDT,long,10.0,0.0,0.08565,2026-03-14T05:33:29.484505,0.08522175,2026-03-14T05:39:31.250562,0.08693474999999999,0.08522175,,closed,SL,-7.2,,,,,2026-03-13 20:33:29,
36,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005774,2026-03-14T05:39:16.575914,0.000572,2026-03-14T10:53:43.159186,0.000560078,0.0005831740000000001,,closed,MANUAL,5.01,,,,,2026-03-13 20:39:16,
37,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005748,2026-03-14T05:45:31.482781,0.000580548,2026-03-14T09:38:34.749867,0.000557556,0.000580548,,closed,SL,-8.54,,,,,2026-03-13 20:45:31,
38,,paper,levburn_sec,TAG_USDT,short,10.0,0.0,0.000572,2026-03-14T05:48:07.798392,0.00057486,2026-03-14T06:16:34.382129,0.00056342,0.00057486,,closed,SL,-7.2,,,,,2026-03-13 20:48:07,
39,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005657,2026-03-14T05:48:18.826202,0.0005713570000000001,2026-03-14T06:01:48.160941,0.000548729,0.0005713570000000001,,closed,SL,-8.54,,,,,2026-03-13 20:48:18,
40,,paper,levburn_sec_scalp_micro,TAG_USDT,short,20.0,0.0,0.0005683,2026-03-14T05:49:04.918193,0.0005694366,2026-03-14T05:54:46.160260,0.0005654585,0.0005694366,,closed,SL,-8.4,,,,,2026-03-13 20:49:04,
41,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005741,2026-03-14T05:56:06.836425,0.000579841,2026-03-14T09:27:57.491923,0.000556877,0.000579841,,closed,SL,-8.54,,,,,2026-03-13 20:56:06,
42,,paper,levburn_sec_scalp_micro,TAG_USDT,short,20.0,0.0,0.0005732,2026-03-14T05:56:17.855286,0.0005703339999999999,2026-03-14T05:57:46.063947,0.0005703339999999999,0.0005743463999999999,,closed,TP,5.6,,,,,2026-03-13 20:56:17,
43,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005726,2026-03-14T05:59:26.786927,0.000578326,2026-03-14T09:18:35.351855,0.0005554220000000001,0.000578326,,closed,SL,-8.54,,,,,2026-03-13 20:59:26,
44,,paper,levburn_sec_scalp_micro,TAG_USDT,short,20.0,0.0,0.0005726,2026-03-14T05:59:27.808257,0.0005697370000000001,2026-03-14T06:08:37.990272,0.0005697370000000001,0.0005737452,,closed,TP,5.6,,,,,2026-03-13 20:59:27,
45,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005687,2026-03-14T06:00:28.384877,0.000574387,2026-03-14T06:16:39.867541,0.000551639,0.000574387,,closed,SL,-8.54,,,,,2026-03-13 21:00:28,
46,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005709,2026-03-14T06:01:39.540171,0.0005766090000000001,2026-03-14T08:30:58.902354,0.000553773,0.0005766090000000001,,closed,SL,-8.54,,,,,2026-03-13 21:01:39,
47,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005696,2026-03-14T06:03:00.363994,0.000575296,2026-03-14T07:23:38.521448,0.0005525119999999999,0.000575296,,closed,SL,-8.54,,,,,2026-03-13 21:03:00,
48,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005724,2026-03-14T06:07:52.191326,0.0005781240000000001,2026-03-14T09:18:40.843794,0.0005552280000000001,0.0005781240000000001,,closed,SL,-8.54,,,,,2026-03-13 21:07:52,
49,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005708,2026-03-14T06:08:58.536347,0.000576508,2026-03-14T08:31:04.395005,0.000553676,0.000576508,,closed,SL,-8.54,,,,,2026-03-13 21:08:58,
50,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005772,2026-03-14T06:10:24.675395,0.000572,2026-03-14T10:53:48.053083,0.0005598840000000001,0.0005829720000000001,,closed,MANUAL,4.77,,,,,2026-03-13 21:10:24,
51,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005735,2026-03-14T06:11:25.761726,0.000579235,2026-03-14T09:23:23.635919,0.0005562949999999999,0.000579235,,closed,SL,-8.54,,,,,2026-03-13 21:11:25,
52,,paper,levburn_sec_aggressive,RESOLV_USDT,long,7.0,0.0,0.08366,2026-03-14T06:13:16.999781,0.08282339999999999,2026-03-14T07:06:32.842886,0.0861698,0.08282339999999999,,closed,SL,-8.54,,,,,2026-03-13 21:13:16,
53,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005735,2026-03-14T06:14:03.084812,0.000579235,2026-03-14T09:23:23.635919,0.0005562949999999999,0.000579235,,closed,SL,-8.54,,,,,2026-03-13 21:14:03,
54,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005761,2026-03-14T06:15:54.276348,0.0005818609999999999,2026-03-14T09:58:13.473675,0.000558817,0.0005818609999999999,,closed,SL,-8.54,,,,,2026-03-13 21:15:54,
55,,paper,levburn_sec,TAG_USDT,short,10.0,0.0,0.0005735,2026-03-14T06:16:10.290948,0.0005763675,2026-03-14T07:52:50.549718,0.0005648975,0.0005763675,,closed,SL,-7.2,,,,,2026-03-13 21:16:10,
56,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005739,2026-03-14T06:17:20.971980,0.0005796390000000001,2026-03-14T09:23:18.130611,0.000556683,0.0005796390000000001,,closed,SL,-8.54,,,,,2026-03-13 21:17:20,
57,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005658,2026-03-14T06:22:12.505687,0.000571458,2026-03-14T06:29:26.025257,0.000548826,0.000571458,,closed,SL,-8.54,,,,,2026-03-13 21:22:12,
58,,paper,levburn_sec_scalp_micro,TAG_USDT,short,20.0,0.0,0.0005709,2026-03-14T06:28:34.237960,0.0005720418000000001,2026-03-14T06:29:31.545998,0.0005680455,0.0005720418000000001,,closed,SL,-8.4,,,,,2026-03-13 21:28:34,
59,,paper,levburn_sec_scalp_micro,RESOLV_USDT,long,20.0,0.0,0.08321,2026-03-14T06:42:43.474544,0.08304358,2026-03-14T07:01:45.499218,0.08362605,0.08304358,,closed,SL,-8.4,,,,,2026-03-13 21:42:43,
60,,paper,levburn_sec_aggressive,RESOLV_USDT,long,7.0,0.0,0.08156,2026-03-14T07:04:28.085116,0.08400679999999999,2026-03-14T07:31:05.499650,0.08400679999999999,0.0807444,,closed,TP,19.46,,,,,2026-03-13 22:04:28,
61,,paper,levburn_sec,TAG_USDT,short,10.0,0.0,0.0005696,2026-03-14T07:13:39.101336,0.0005724479999999999,2026-03-14T07:17:12.205404,0.000561056,0.0005724479999999999,,closed,SL,-7.2,,,,,2026-03-13 22:13:39,
62,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005696,2026-03-14T07:13:40.106449,0.000575296,2026-03-14T07:23:38.521448,0.0005525119999999999,0.000575296,,closed,SL,-8.54,,,,,2026-03-13 22:13:40,
63,,paper,levburn_sec_scalp_micro,TAG_USDT,short,20.0,0.0,0.0005696,2026-03-14T07:13:40.564413,0.0005707392,2026-03-14T07:17:17.705322,0.000566752,0.0005707392,,closed,SL,-8.4,,,,,2026-03-13 22:13:40,
64,,paper,levburn_sec_aggressive,RESOLV_USDT,long,7.0,0.0,0.084,2026-03-14T07:15:11.202314,0.08316,2026-03-14T07:38:39.010071,0.08652000000000001,0.08316,,closed,SL,-8.54,,,,,2026-03-13 22:15:11,
65,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005748,2026-03-14T07:22:08.793803,0.000580548,2026-03-14T09:38:34.749867,0.000557556,0.000580548,,closed,SL,-8.54,,,,,2026-03-13 22:22:08,
66,,paper,levburn_sec_scalp_micro,TAG_USDT,short,20.0,0.0,0.0005685,2026-03-14T07:28:29.649661,0.000569637,2026-03-14T07:31:11.066413,0.0005656575,0.000569637,,closed,SL,-8.4,,,,,2026-03-13 22:28:29,
67,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005727,2026-03-14T07:36:12.086073,0.000578427,2026-03-14T09:18:46.360169,0.000555519,0.000578427,,closed,SL,-8.54,,,,,2026-03-13 22:36:12,
68,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005735,2026-03-14T07:39:59.706326,0.000579235,2026-03-14T09:23:23.635919,0.0005562949999999999,0.000579235,,closed,SL,-8.54,,,,,2026-03-13 22:39:59,
69,,paper,levburn_sec_aggressive,RESOLV_USDT,long,7.0,0.0,0.08348,2026-03-14T07:42:10.915680,0.0826452,2026-03-14T08:34:32.666304,0.0859844,0.0826452,,closed,SL,-8.54,,,,,2026-03-13 22:42:10,
70,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.000571,2026-03-14T07:51:27.912150,0.00057671,2026-03-14T08:31:09.906230,0.00055387,0.00057671,,closed,SL,-8.54,,,,,2026-03-13 22:51:27,
71,,paper,levburn_sec,TAG_USDT,short,10.0,0.0,0.0005762,2026-03-14T08:13:04.563569,0.000579081,2026-03-14T09:23:29.144959,0.000567557,0.000579081,,closed,SL,-7.2,,,,,2026-03-13 23:13:04,
72,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005762,2026-03-14T08:13:05.562926,0.000581962,2026-03-14T09:58:18.968372,0.000558914,0.000581962,,closed,SL,-8.54,,,,,2026-03-13 23:13:05,
73,,paper,levburn_sec_scalp_micro,TAG_USDT,short,20.0,0.0,0.0005762,2026-03-14T08:13:06.017527,0.000573319,2026-03-14T08:42:06.321144,0.000573319,0.0005773524,,closed,TP,5.6,,,,,2026-03-13 23:13:06,
74,,paper,levburn_sec,TAG_USDT,short,10.0,0.0,0.0005761,2026-03-14T08:18:37.229928,0.0005789804999999999,2026-03-14T09:23:34.639107,0.0005674584999999999,0.0005789804999999999,,closed,SL,-7.2,,,,,2026-03-13 23:18:37,
75,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.00058,2026-03-14T08:18:38.210968,0.000572,2026-03-14T10:53:47.517724,0.0005626,0.0005858,,closed,MANUAL,8.12,,,,,2026-03-13 23:18:38,
76,,paper,levburn_sec_scalp_micro,TAG_USDT,short,20.0,0.0,0.00058,2026-03-14T08:18:38.658784,0.0005771,2026-03-14T08:18:48.382814,0.0005771,0.00058116,,closed,TP,5.6,,,,,2026-03-13 23:18:38,
77,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005748,2026-03-14T08:21:34.236072,0.000580548,2026-03-14T09:38:34.749867,0.000557556,0.000580548,,closed,SL,-8.54,,,,,2026-03-13 23:21:34,
78,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005748,2026-03-14T08:25:40.651006,0.000580548,2026-03-14T09:38:34.749867,0.000557556,0.000580548,,closed,SL,-8.54,,,,,2026-03-13 23:25:40,
79,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005787,2026-03-14T08:31:15.452828,0.000572,2026-03-14T10:53:41.628974,0.000561339,0.0005844870000000001,,closed,MANUAL,6.56,,,,,2026-03-13 23:31:15,
80,,paper,levburn_sec,TAG_USDT,short,10.0,0.0,0.0005711,2026-03-14T08:59:09.139899,0.0005739554999999999,2026-03-14T09:15:02.695756,0.0005625334999999999,0.0005739554999999999,,closed,SL,-7.2,,,,,2026-03-13 23:59:09,
81,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005711,2026-03-14T08:59:10.132917,0.000576811,2026-03-14T09:15:08.202873,0.0005539669999999999,0.000576811,,closed,SL,-8.54,,,,,2026-03-13 23:59:10,
82,,paper,levburn_sec_scalp_micro,TAG_USDT,short,20.0,0.0,0.0005711,2026-03-14T08:59:10.593515,0.0005722422,2026-03-14T08:59:51.281439,0.0005682444999999999,0.0005722422,,closed,SL,-8.4,,,,,2026-03-13 23:59:10,
83,,paper,levburn_sec,TAG_USDT,short,10.0,0.0,0.0005799,2026-03-14T09:10:25.339845,0.0005712015,2026-03-14T09:11:30.330388,0.0005712015,0.0005827994999999999,,closed,TP,12.8,,,,,2026-03-14 00:10:25,
84,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005799,2026-03-14T09:10:26.331050,0.000572,2026-03-14T10:53:46.268744,0.0005625029999999999,0.000585699,,closed,MANUAL,8.0,,,,,2026-03-14 00:10:26,
85,,paper,levburn_sec_scalp_micro,TAG_USDT,short,20.0,0.0,0.0005794,2026-03-14T09:10:31.811229,0.000576503,2026-03-14T09:11:35.810904,0.000576503,0.0005805588,,closed,TP,5.6,,,,,2026-03-14 00:10:31,
86,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005783,2026-03-14T09:29:08.137563,0.000572,2026-03-14T10:53:44.996012,0.000560951,0.000584083,,closed,MANUAL,6.09,,,,,2026-03-14 00:29:08,
87,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005813,2026-03-14T09:35:44.878429,0.000572,2026-03-14T10:53:44.314119,0.0005638609999999999,0.000587113,,closed,MANUAL,9.66,,,,,2026-03-14 00:35:44,
88,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005774,2026-03-14T09:47:46.399447,0.000572,2026-03-14T10:53:43.159186,0.000560078,0.0005831740000000001,,closed,MANUAL,5.01,,,,,2026-03-14 00:47:46,
89,,paper,levburn_sec_scalp_micro,TAG_USDT,short,20.0,0.0,0.0005774,2026-03-14T09:47:47.393148,0.0005785548000000001,2026-03-14T09:51:08.032541,0.000574513,0.0005785548000000001,,closed,SL,-8.4,,,,,2026-03-14 00:47:47,
90,,paper,levburn_sec,TAG_USDT,short,10.0,0.0,0.0005885,2026-03-14T09:57:19.193262,0.0005796725,2026-03-14T10:13:44.003457,0.0005796725,0.0005914425,,closed,TP,12.8,,,,,2026-03-14 00:57:19,
91,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005886,2026-03-14T09:57:20.208721,0.000572,2026-03-14T10:53:42.659501,0.000570942,0.000594486,,closed,MANUAL,18.2,,,,,2026-03-14 00:57:20,
92,,paper,levburn_sec_scalp_micro,TAG_USDT,short,20.0,0.0,0.0005886,2026-03-14T09:57:20.685509,0.000585657,2026-03-14T09:58:24.488281,0.000585657,0.0005897772,,closed,TP,5.6,,,,,2026-03-14 00:57:20,
93,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005839,2026-03-14T10:00:20.347087,0.000572,2026-03-14T10:53:42.138539,0.0005663830000000001,0.000589739,,closed,MANUAL,12.73,,,,,2026-03-14 01:00:20,
94,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005787,2026-03-14T10:08:52.716170,0.000572,2026-03-14T10:53:41.628974,0.000561339,0.0005844870000000001,,closed,MANUAL,6.56,,,,,2026-03-14 01:08:52,
95,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005812,2026-03-14T10:10:35.809490,0.000572,2026-03-14T10:53:41.113776,0.000563764,0.000587012,,closed,MANUAL,9.54,,,,,2026-03-14 01:10:35,
96,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005747,2026-03-14T10:16:19.847360,0.000572,2026-03-14T10:53:40.487653,0.0005574590000000001,0.000580447,,closed,MANUAL,1.75,,,,,2026-03-14 01:16:19,
97,,paper,levburn_sec_aggressive,TAG_USDT,short,7.0,0.0,0.0005722,2026-03-14T10:19:41.261297,0.000572,2026-03-14T10:53:39.539053,0.000555034,0.000577922,,closed,MANUAL,-1.3,,,,,2026-03-14 01:19:41,
98,,paper,levburn_sec_aggressive_lev1,COS_USDT,long,1.0,0.0,0.00157,2026-03-14T19:31:24.717515,0.0016171,2026-03-14T19:41:53.185356,0.0016171,0.0015543,,closed,TP,2.78,,,,,2026-03-14 10:31:24,
99,,paper,levburn_sec_aggressive_lev3,COS_USDT,long,3.0,0.0,0.001573,2026-03-14T19:31:25.741086,0.00162019,2026-03-14T19:41:58.707733,0.00162019,0.00155727,,closed,TP,8.34,,,,,2026-03-14 10:31:25,
100,,paper,levburn_sec_aggressive_lev1,COS_USDT,long,1.0,0.0,0.001589,2026-03-14T19:35:21.654406,0.00157311,2026-03-14T19:37:25.582415,0.00163667,0.00157311,,closed,SL,-1.22,,,,,2026-03-14 10:35:21,
101,,paper,levburn_sec_scalp_micro,COS_USDT,long,20.0,0.0,0.001629,2026-03-14T19:39:16.541450,0.0016257420000000001,2026-03-14T19:45:21.159054,0.0016371449999999998,0.0016257420000000001,,closed,SL,-8.4,,,,,2026-03-14 10:39:16,
102,,paper,levburn_sec_aggressive_lev1,COS_USDT,long,1.0,0.0,0.001602,2026-03-14T19:42:09.250682,0.0016500599999999999,2026-03-14T20:08:07.125612,0.0016500599999999999,0.0015859799999999999,,closed,TP,2.78,,,,,2026-03-14 10:42:09,
103,,paper,levburn_sec_aggressive_lev3,COS_USDT,long,3.0,0.0,0.001602,2026-03-14T19:42:09.723490,0.0016500599999999999,2026-03-14T20:08:12.625278,0.0016500599999999999,0.0015859799999999999,,closed,TP,8.34,,,,,2026-03-14 10:42:09,
104,,paper,levburn_sec_aggressive_lev1,COS_USDT,long,1.0,0.0,0.001615,2026-03-14T19:49:17.189634,0.00166345,2026-03-14T20:15:38.906773,0.00166345,0.00159885,,closed,TP,2.78,,,,,2026-03-14 10:49:17,
105,,paper,levburn_sec_aggressive_lev1,SIREN_USDT,long,1.0,0.0,0.61125,2026-03-14T19:55:39.126039,0.6051375,2026-03-14T21:48:40.795844,0.6295875,0.6051375,,closed,SL,-1.22,,,,,2026-03-14 10:55:39,
106,,paper,levburn_sec_scalp_micro,COS_USDT,long,20.0,0.0,0.001693,2026-03-14T20:12:08.646275,0.0017014649999999999,2026-03-14T20:15:44.415849,0.0017014649999999999,0.001689614,,closed,TP,5.6,,,,,2026-03-14 11:12:08,
107,,paper,levburn_sec_lev1,COS_USDT,long,1.0,0.0,0.001747,2026-03-14T20:12:09.728487,0.001773205,2026-03-14T20:23:41.126822,0.001773205,0.0017382650000000001,,closed,TP,1.28,,,,,2026-03-14 11:12:09,
108,,paper,levburn_sec_aggressive_lev1,COS_USDT,long,1.0,0.0,0.001749,2026-03-14T20:18:05.212326,0.00180147,2026-03-14T20:23:46.630685,0.00180147,0.00173151,,closed,TP,2.78,,,,,2026-03-14 11:18:05,
109,,paper,levburn_sec_aggressive_lev3,COS_USDT,long,3.0,0.0,0.001766,2026-03-14T20:18:06.194288,0.00174834,2026-03-14T20:20:11.287969,0.00181898,0.00174834,,closed,SL,-3.66,,,,,2026-03-14 11:18:06,
110,,paper,levburn_sec_lev1,COS_USDT,long,1.0,0.0,0.00179,2026-03-14T20:20:16.789064,0.0018168499999999998,2026-03-14T20:23:52.127254,0.0018168499999999998,0.00178105,,closed,TP,1.28,,,,,2026-03-14 11:20:16,
111,,paper,levburn_sec_aggressive_lev1,SIREN_USDT,long,1.0,0.0,0.6146,2026-03-14T20:22:18.178961,0.608454,2026-03-14T21:37:18.709249,0.6330380000000001,0.608454,,closed,SL,-1.22,,,,,2026-03-14 11:22:18,
112,,paper,levburn_sec_scalp_micro_lev1,SIREN_USDT,long,1.0,0.0,0.6146,2026-03-14T20:22:19.207723,0.6176729999999999,2026-03-14T20:29:03.203962,0.6176729999999999,0.6133708,,closed,TP,0.28,,,,,2026-03-14 11:22:19,
113,,paper,levburn_sec_aggressive_lev1,COS_USDT,long,1.0,0.0,0.001764,2026-03-14T20:52:27.657329,0.00174636,2026-03-14T21:04:55.602524,0.00181692,0.00174636,,closed,SL,-1.22,,,,,2026-03-14 11:52:27,
114,,paper,levburn_sec_aggressive_lev3,COS_USDT,long,3.0,0.0,0.001764,2026-03-14T20:52:28.644287,0.00174636,2026-03-14T21:05:01.075587,0.00181692,0.00174636,,closed,SL,-3.66,,,,,2026-03-14 11:52:28,
115,,paper,levburn_sec_aggressive_lev1,RESOLV_USDT,long,1.0,0.0,0.0752,2026-03-14T20:53:29.248358,0.074448,2026-03-14T21:12:51.515244,0.07745600000000001,0.074448,,closed,SL,-1.22,,,,,2026-03-14 11:53:29,
116,,paper,levburn_sec_aggressive_lev3,RESOLV_USDT,long,3.0,0.0,0.07503,2026-03-14T20:53:30.262673,0.0742797,2026-03-14T21:28:22.513562,0.0772809,0.0742797,,closed,SL,-3.66,,,,,2026-03-14 11:53:30,
117,,paper,levburn_sec_aggressive_lev1,COS_USDT,long,1.0,0.0,0.00173,2026-03-14T21:04:23.114845,0.0017819,2026-03-14T21:33:35.588351,0.0017819,0.0017127,,closed,TP,2.78,,,,,2026-03-14 12:04:23,
118,,paper,levburn_sec_aggressive_lev1,COS_USDT,long,1.0,0.0,0.001743,2026-03-14T21:21:22.947794,0.0018,2026-03-14T21:43:50.523718,0.00179529,0.00172557,,closed,TEST,1.5,,,,,2026-03-14 12:21:22,
119,,paper,levburn_sec_lev1,COS_USDT,long,1.0,0.0,0.001779,2026-03-14T21:26:54.717160,0.001770105,2026-03-14T21:28:28.009658,0.0018056849999999998,0.001770105,,closed,SL,-0.72,,,,,2026-03-14 12:26:54,
120,,paper,levburn_sec_scalp_micro,COS_USDT,long,20.0,0.0,0.001829,2026-03-14T21:31:05.562437,0.001825342,2026-03-14T21:33:46.581594,0.0018381449999999998,0.001825342,,closed,SL,-8.4,,,,,2026-03-14 12:31:05,
121,,paper,levburn_sec_aggressive,VVV_USDT,long,7.0,0.0,6.245,2026-03-14T22:09:33.912217,6.4323500000000005,2026-03-14T23:07:17.750697,6.4323500000000005,6.18255,,closed,TP,19.46,,,,,2026-03-14 13:09:33,
122,,paper,levburn_sec_aggressive,COS_USDT,long,7.0,0.0,0.001989,2026-03-14T22:11:25.230389,0.00204867,2026-03-14T22:16:57.442619,0.00204867,0.00196911,,closed,TP,19.46,,,,,2026-03-14 13:11:25,
123,,paper,levburn_sec_aggressive_lev1,COS_USDT,long,1.0,0.0,0.001989,2026-03-14T22:11:26.226883,0.00204867,2026-03-14T22:16:57.451753,0.00204867,0.00196911,,closed,TP,2.78,,,,,2026-03-14 13:11:26,
124,,paper,levburn_sec_aggressive_lev3,COS_USDT,long,3.0,0.0,0.002017,2026-03-14T22:11:26.722434,0.0020775100000000003,2026-03-14T22:16:57.460538,0.0020775100000000003,0.0019968300000000002,,closed,TP,8.34,,,,,2026-03-14 13:11:26,
125,,paper,levburn_sec_aggressive,COS_USDT,long,7.0,0.0,0.002109,2026-03-14T22:27:28.583059,0.00208791,2026-03-14T22:27:58.051278,0.0021722700000000005,0.00208791,,closed,SL,-8.54,,,,,2026-03-14 13:27:28,
126,,paper,levburn_sec,COS_USDT,long,10.0,0.0,0.002086,2026-03-14T22:31:15.961567,0.00211729,2026-03-14T22:31:31.406887,0.00211729,0.00207557,,closed,TP,12.8,,,,,2026-03-14 13:31:15,
127,,paper,levburn_sec_aggressive,COS_USDT,long,7.0,0.0,0.002125,2026-03-14T22:31:28.763686,0.0021017699999999998,2026-03-14T23:24:35.393986,0.00218875,0.00210375,,closed,SL,-8.54,-8.54,0.22,,,2026-03-14 13:31:28,
128,,paper,levburn_sec_aggressive,COS_USDT,long,7.0,0.0,0.002123,2026-03-14T22:35:05.331072,0.00210375,2026-03-14T23:24:35.384463,0.00218669,0.0021017699999999998,,closed,SL,-8.54,-8.54,0.22,,,2026-03-14 13:35:05,
129,,paper,levburn_sec_aggressive,COS_USDT,long,7.0,0.0,0.002109,2026-03-14T22:40:07.003935,0.0021722700000000005,2026-03-14T22:46:40.951603,0.0021722700000000005,0.00208791,,closed,TP,19.46,,,,,2026-03-14 13:40:07,
130,,paper,levburn_sec,COS_USDT,long,10.0,0.0,0.002138,2026-03-14T23:00:50.518875,0.0021273100000000003,2026-03-14T23:24:35.404183,0.00217007,0.0021273100000000003,,closed,SL,-7.2,-14.4,0.44,,,2026-03-14 14:00:50,
131,,paper,levburn_sec_aggressive,COS_USDT,long,7.0,47709.923664122136,0.002096,2026-03-14T23:37:24.768322,0.0020750400000000002,2026-03-14T23:43:22.776971,0.00215888,0.0020750400000000002,,closed,SL,-8.54,-8.54,0.22,,,2026-03-14 14:37:24,
132,,paper,levburn_sec_scalp_micro,RESOLV_USDT,long,20.0,1365.9336156262807,0.07321,2026-03-14T23:37:45.887376,0.07306358,2026-03-14T23:39:47.770887,0.07357604999999999,0.07306358,,closed,SL,-8.4,-8.4,0.22,,,2026-03-14 14:37:45,
133,,paper,levburn_sec_aggressive,COS_USDT,long,7.0,47801.14722753346,0.002092,2026-03-14T23:50:08.731005,0.0021547600000000004,2026-03-14T23:58:49.464118,0.0021547600000000004,0.00207108,,closed,TP,19.46,19.46,0.22,,,2026-03-14 14:50:08,
134,,paper,levburn_sec_aggressive,COS_USDT,long,7.0,45745.65416285453,0.002186,2026-03-15T00:16:43.191496,0.00225158,2026-03-15T00:22:20.456284,0.00225158,0.00216414,,closed,TP,19.46,19.46,0.22,,,2026-03-14 15:16:43,
135,,paper,levburn_sec_aggressive,RESOLV_USDT,long,7.0,1337.613697164259,0.07476,2026-03-15T00:31:29.239420,0.07401239999999999,2026-03-15T01:04:17.280370,0.0770028,0.07401239999999999,,closed,SL,-8.54,-8.54,0.22,,,2026-03-14 15:31:29,
